Date,Year,Rank,Status,Name,Nationality,Gender,Age_Category,Time,Race,Race_Loc,Race_Dist
16-Aug-19,2019,DNF,DNF,nicolas biais,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,wesley smith,USA,M,55-59,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,frank johansen,DENMARK,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,sean barry,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,clayton barnett,GERMANY,M,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,jeff bailey,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,scott anderson,USA,M,55-59,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,daniel felix,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,steve fry,USA,M,60-64,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,sarah reusch,USA,F,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,zachary kraus,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,sheryl rizzo,MEXICO,F,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,amanda yiznitsky,USA,F,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,todd thompson,USA,M,55-59,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,carson kidwell,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,jack syring,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,eric brummer,USA,M,55-59,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,arturo gonzales,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,even semrud,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,chris bailey,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,lorenth abril,MEXICO,F,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,david frederick,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,michael benjamin,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,bert braden,USA,M,55-59,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,chris bonnemaison,USA,M,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,francisco garcia,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,jaime ortiz,USA,M,55-59,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,cassady ozimec,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,jason pecoraro,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,brian perry,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,thomas popp,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,gang qin,USA,M,55-59,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,gregory brant,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,alexa bridges,USA,F,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,nicholas farabee,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,paul cuevas,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,atanacio de jesus,USA,M,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,jeremy colwell,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,beto campos,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,alberto campos,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,dagoberto calderon,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,tomoya tanigaki,JAPAN,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,matt eidam,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
16-Aug-19,2019,DNF,DNF,dalton rabenau,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,1,Finisher,tony torres,USA,M,50-54,19:35:56,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,2,Finisher,clark messman,USA,M,20-34,20:17:01,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,3,Finisher,humberto baeza,USA,M,20-34,20:56:46,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,4,Finisher,jian springer,USA,F,50-54,25:30:44,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,5,Finisher,ben brown,USA,M,40-44,26:12:53,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,6,Finisher,kyle moss,USA,M,20-34,26:48:21,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,7,Finisher,eric tibbetts,USA,M,35-39,27:11:01,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,8,Finisher,kenten harris,USA,M,35-39,27:11:03,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,9,Finisher,tim higham,CANADA,M,40-44,27:27:05,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,10,Finisher,sworupa khadka,NEPAL,F,40-44,27:30:00,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,11,Finisher,edward stanila,USA,M,35-39,27:49:06,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,12,Finisher,nathanael heyman,USA,M,45-49,27:55:36,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,13,Finisher,maria rivera,USA,F,50-54,28:09:48,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,14,Finisher,ron hammett,USA,M,50-54,28:33:05,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,15,Finisher,gabe garmendia,USA,M,35-39,28:52:32,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,16,Finisher,jeff leuwerke,USA,M,40-44,29:12:32,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,17,Finisher,gavin wolfe,USA,M,35-39,29:20:01,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,18,Finisher,elizabeth tenuto,USA,F,40-44,29:37:42,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,19,Finisher,laurence denis,FRANCE,F,45-49,29:57:05,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,20,Finisher,jose ramos,USA,M,45-49,30:24:03,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,21,Finisher,simon schenk,AUSTRALIA,M,40-44,30:45:36,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,22,Finisher,trevor hemsley,USA,M,20-34,30:49:12,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,23,Finisher,jose montellano,USA,M,20-34,31:24:54,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,24,Finisher,graham herrera-murphy,USA,M,20-34,31:45:51,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,25,Finisher,nicholas farabee,USA,M,20-34,31:47:16,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,26,Finisher,andi ramer,USA,F,45-49,32:17:18,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,27,Finisher,jaime ortiz,USA,M,60-64,32:42:02,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,28,Finisher,darren ramdhan,USA,M,40-44,33:01:51,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,29,Finisher,oscar hernandez,USA,M,35-39,33:24:50,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,30,Finisher,luke ullett,USA,M,50-54,33:27:09,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,31,Finisher,william rushforth,USA,M,35-39,33:56:00,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,32,Finisher,john moore,USA,M,20-34,34:01:53,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,33,Finisher,joshua kraus,USA,M,45-49,34:15:41,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,34,Finisher,michael curry,USA,M,20-34,34:22:15,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,35,Finisher,doug ballou,USA,M,50-54,34:31:53,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,36,Finisher,zachary kraus,USA,M,45-49,34:41:02,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,37,Finisher,claude dardant,USA,M,55-59,34:45:37,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,38,Finisher,mauricio puerto,USA,M,45-49,34:53:54,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,39,Finisher,benjamin hawes,USA,M,35-39,34:59:23,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,40,Finisher,james garner,USA,M,60-64,35:01:53,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,41,Finisher,anonymous,USA,M,45-49,35:27:26,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,42,Finisher,jianhua ding,USA,M,55-59,35:29:57,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,francisco rodriguez,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,paul sinclair,USA,M,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,jordan upton,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,pablo ventura,MEXICO,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,careli viloria,PHILIPPINES,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,tyler watts,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,ruben quezada,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,jason pecoraro,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,jesse haynes,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,matthew smith,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,rony sanchez,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,josh cagwin,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,jose razo,USA,M,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,cassady ozimec,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,eric earnshaw,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,atanacio de jesus,USA,M,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,johnathon craig,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,tim christoni,USA,M,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,kurtis brown,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,michael benjamin,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,sean barry,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,bjorn andersen,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,aaron flynn,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,francisco garcia,USA,M,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,seana green,USA,F,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,faye norby,USA,F,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,conor murphy,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,thomas mullins,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,brian mcnease,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,timothy lee,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,hiraku kobayashi,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,joseph bradley,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,kyusik kim,USA,M,60-64,-,Kodiak 100M,"Big Bear Lake, CA",100M
20-Aug-21,2021,DNF,DNF,margaret adamczyk,USA,F,55-59,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,1,Finisher,tony torres,USA,M,50-54,20:20:14,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,2,Finisher,nickademus de la rosa,USA,M,20-34,20:56:18,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,3,Finisher,ruperto romero,USA,M,60-64,21:58:19,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,4,Finisher,cameron virjee,USA,M,20-34,23:31:39,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,5,Finisher,scott munson,USA,M,20-34,23:47:21,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,6,Finisher,elliott bijlsma,USA,M,20-34,23:55:56,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,7,Finisher,nicholas kopp,USA,M,20-34,24:33:45,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,8,Finisher,russ ford,CANADA,M,40-44,24:49:14,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,9,Finisher,dave kania,USA,M,40-44,25:15:14,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,10,Finisher,ian giacopuzzi,USA,M,20-34,25:47:05,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,11,Finisher,eric earnshaw,USA,M,40-44,26:33:49,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,12,Finisher,michael trevino,USA,M,45-49,26:41:46,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,13,Finisher,brian ciuchta,USA,M,35-39,27:11:00,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,14,Finisher,ben brown,USA,M,40-44,27:46:22,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,15,Finisher,matthew de ruyter,USA,M,20-34,28:14:08,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,16,Finisher,eric moe,USA,M,50-54,28:30:21,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,17,Finisher,noel velasco,USA,M,35-39,28:35:17,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,18,Finisher,nathanael heyman,USA,M,45-49,28:47:58,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,19,Finisher,cameron halliday,USA,M,20-34,28:57:25,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,20,Finisher,aaron flynn,USA,M,35-39,29:03:14,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,21,Finisher,juan cruz,USA,M,35-39,29:10:08,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,22,Finisher,joshua kraus,USA,M,45-49,29:10:13,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,23,Finisher,anthony shall,USA,M,35-39,29:38:56,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,24,Finisher,juan caudillo,USA,M,40-44,30:00:27,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,25,Finisher,steve murtha,USA,M,20-34,30:09:34,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,26,Finisher,oscar hernandez,USA,M,45-49,30:24:41,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,27,Finisher,raymundo huerta,USA,M,40-44,30:33:23,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,28,Finisher,cristian fernandez,COSTA RICA,M,40-44,30:40:49,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,29,Finisher,simon schenk,AUSTRALIA,M,45-49,30:50:38,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,30,Finisher,timothy wheeler,USA,M,35-39,31:00:38,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,31,Finisher,andi ramer,USA,F,45-49,31:04:33,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,32,Finisher,ryan bulkoski,USA,M,35-39,31:09:27,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,33,Finisher,joe herzog,USA,M,50-54,31:45:27,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,34,Finisher,john palomo,USA,M,35-39,31:54:41,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,35,Finisher,anthony ticehurst,USA,M,40-44,32:07:20,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,36,Finisher,claude dardant,USA,M,60-64,32:09:58,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,37,Finisher,alan guevara,USA,M,35-39,32:32:59,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,38,Finisher,gregory loomis,USA,M,45-49,32:39:17,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,39,Finisher,emmanuel maximo,USA,M,40-44,32:41:40,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,40,Finisher,peter noyes,USA,M,40-44,32:42:27,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,41,Finisher,alfonso maximo,USA,M,40-44,32:43:21,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,42,Finisher,jaime ortiz,USA,M,20-34,32:49:25,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,43,Finisher,shinya nakata,JAPAN,M,40-44,33:08:18,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,44,Finisher,francisco garcia,USA,M,50-54,33:13:03,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,45,Finisher,melissa perez,USA,F,20-34,33:18:14,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,46,Finisher,adam bertolet,USA,M,35-39,33:21:31,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,47,Finisher,torrey short,USA,M,35-39,33:26:10,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,48,Finisher,aura mayorga,GUATEMALA,F,50-54,33:38:13,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,49,Finisher,gus peña,USA,M,40-44,33:45:52,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,50,Finisher,whitfield william,UNITED KINGDOM,M,60-64,33:53:48,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,51,Finisher,tyler ackerman,USA,M,20-34,34:17:54,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,52,Finisher,stephen matoesian,USA,M,20-34,34:42:15,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,53,Finisher,francisco rodriguez,USA,M,45-49,34:42:45,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,54,Finisher,anonymous,USA,M,40-44,34:43:03,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,55,Finisher,jose luis razo,USA,M,50-54,34:44:20,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,56,Finisher,sean barry,USA,M,45-49,34:53:12,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,57,Finisher,john pena,USA,M,35-39,34:53:30,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,58,Finisher,brian culleton,USA,M,40-44,34:55:18,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,59,Finisher,monica saavedra,USA,F,40-44,34:58:41,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,60,Finisher,masahiro kitano,USA,M,40-44,34:59:12,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,61,Finisher,kim martin,USA,F,55-59,35:05:04,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,62,Finisher,john earney,USA,M,50-54,35:06:27,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,63,Finisher,andrew kim,USA,M,50-54,35:19:32,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,64,Finisher,anonymous,USA,M,50-54,35:21:41,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,65,Finisher,erica bass,USA,F,35-39,35:23:32,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,66,Finisher,alessandro tulisso,USA,M,50-54,35:30:20,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,67,Finisher,jared matsunaga,USA,M,45-49,35:39:14,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,robert chacon,USA,M,55-59,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,kevin chenoweth,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,christopher de la vega,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,yaroslav buzko,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,richie duchon,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,stewart dzenowski,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,martin schneekloth,USA,M,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,john fairchild,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,jared buchanan,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,richard brownlee,CANADA,M,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,brandon blankenship,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,martha elena baugh,USA,F,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,veronica alaniz,MEXICO,F,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,anthony saavedra,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,sarah mcmahon,USA,F,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,douglas eby,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,autumn cho,USA,M,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,matthew harrington,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,trevor hemsley,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,christopher kadima,FRANCE,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,amy skeath,USA,F,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,david sundius,USA,M,60-64,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,mark von hacht,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,atanacio de jesus,USA,M,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,juan calderon,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,matt chenoweth,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,eric collins,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,shane condon,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,joe gallitano,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,joseph hammons,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,bill hoffman,USA,M,55-59,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,xavier magdaleno,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
