,Date,Year,Rank,First_Name,Last_Name,Name,City,State,Age,Gender_Div,Div_Place,Time,Ultra_Rank,Status,Race,Race_Loc,Race_Dist
311,"Friday, Jul 20, 2018",2018,15,Adam,St.Pierre,Adam St.Pierre,Boulder,CO,36,M,14,31:39:52,81.91,Finisher,Hard Rock 100,"Silverton, CO",100M
312,"Friday, Jul 20, 2018",2018,16,Adam,Wilcox,Adam Wilcox,Candia,NH,36,M,15,32:15:12,84.71,Finisher,Hard Rock 100,"Silverton, CO",100M
313,"Friday, Jul 20, 2018",2018,17,Nikki,Kimball,Nikki Kimball,Bozeman,MT,47,F,2,32:18:35,94.6,Finisher,Hard Rock 100,"Silverton, CO",100M
314,"Friday, Jul 20, 2018",2018,18,Bryon,Powell,Bryon Powell,Moab,UT,40,M,16,32:40:05,81.06,Finisher,Hard Rock 100,"Silverton, CO",100M
315,"Friday, Jul 20, 2018",2018,19,Darla,Askew,Darla Askew,Bend,OR,45,F,3,32:52:30,91.55,Finisher,Hard Rock 100,"Silverton, CO",100M
316,"Friday, Jul 20, 2018",2018,20,Brian,Murray,Brian Murray,Albuquerque,NM,45,M,17,33:13:40,71.28,Finisher,Hard Rock 100,"Silverton, CO",100M
317,"Friday, Jul 20, 2018",2018,21,James,Bonnett,James Bonnett,Phoenix,AZ,31,M,18,33:39:12,83.44,Finisher,Hard Rock 100,"Silverton, CO",100M
318,"Friday, Jul 20, 2018",2018,22,Kaori,Niwa,Kaori Niwa,Kyoto,JPN,43,F,4,33:46:42,89.07,Finisher,Hard Rock 100,"Silverton, CO",100M
319,"Friday, Jul 20, 2018",2018,23,Jayson,Kolb,Jayson Kolb,Weehawken,NJ,31,M,19,34:06:11,88.59,Finisher,Hard Rock 100,"Silverton, CO",100M
320,"Friday, Jul 20, 2018",2018,24,Michael,Hinterberg,Michael Hinterberg,Loveland,CO,39,M,20,34:08:05,84.11,Finisher,Hard Rock 100,"Silverton, CO",100M
321,"Friday, Jul 20, 2018",2018,25,Jay,Hunt,Jay Hunt,Gunnison,CO,38,M,21,34:12:26,70.46,Finisher,Hard Rock 100,"Silverton, CO",100M
322,"Friday, Jul 20, 2018",2018,26,John,Horns,John Horns,Edina,MN,55,M,22,35:21:18,84.04,Finisher,Hard Rock 100,"Silverton, CO",100M
323,"Friday, Jul 20, 2018",2018,27,Ben,Wyrick,Ben Wyrick,Tilton,NH,41,M,23,35:22:45,76.19,Finisher,Hard Rock 100,"Silverton, CO",100M
324,"Friday, Jul 20, 2018",2018,28,Kevin,Davis,Kevin Davis,Livingston,MT,47,M,24,35:36:46,66.28,Finisher,Hard Rock 100,"Silverton, CO",100M
325,"Friday, Jul 20, 2018",2018,29,Ryan,Kircher,Ryan Kircher,Denver,CO,38,M,25,36:13:28,75.58,Finisher,Hard Rock 100,"Silverton, CO",100M
326,"Friday, Jul 20, 2018",2018,30,David,Pease,David Pease,Salt Lake City,UT,55,M,26,36:46:28,69.08,Finisher,Hard Rock 100,"Silverton, CO",100M
327,"Friday, Jul 20, 2018",2018,31,Shane,Martin,Shane Martin,Eden,UT,51,M,27,36:52:17,78.35,Finisher,Hard Rock 100,"Silverton, CO",100M
328,"Friday, Jul 20, 2018",2018,32,Andre,Blumberg,Andre Blumberg,Hong Kong,HKG,48,M,28,36:57:56,71.26,Finisher,Hard Rock 100,"Silverton, CO",100M
329,"Friday, Jul 20, 2018",2018,33,Daniel,Benhammou,Daniel Benhammou,Littleton,CO,37,M,29,37:06:04,63.87,Finisher,Hard Rock 100,"Silverton, CO",100M
330,"Friday, Jul 20, 2018",2018,34,Anthony,Culpepper,Anthony Culpepper,Silverton,CO,37,M,30,37:20:40,74.81,Finisher,Hard Rock 100,"Silverton, CO",100M
331,"Friday, Jul 20, 2018",2018,35,Wes,Thurman,Wes Thurman,Colorado Springs,CO,46,M,31,37:29:40,75.75,Finisher,Hard Rock 100,"Silverton, CO",100M
332,"Friday, Jul 20, 2018",2018,36,Randy,Sooter,Randy Sooter,Tucson,AZ,40,M,32,37:42:13,68.6,Finisher,Hard Rock 100,"Silverton, CO",100M
333,"Friday, Jul 20, 2018",2018,37,Todd,Salzer,Todd Salzer,Golden,CO,44,M,33,37:47:27,66.66,Finisher,Hard Rock 100,"Silverton, CO",100M
334,"Friday, Jul 20, 2018",2018,38,Doug,Newton,Doug Newton,Golden,CO,41,M,34,37:48:01,67.03,Finisher,Hard Rock 100,"Silverton, CO",100M
335,"Friday, Jul 20, 2018",2018,39,Drew,Gunn,Drew Gunn,Durango,CO,44,M,35,37:57:39,74.77,Finisher,Hard Rock 100,"Silverton, CO",100M
336,"Friday, Jul 20, 2018",2018,40,Garrett,Peltonen,Garrett Peltonen,Ashland,WI,36,M,36,38:21:59,75.88,Finisher,Hard Rock 100,"Silverton, CO",100M
337,"Friday, Jul 20, 2018",2018,41,Larry,Kundrik,Larry Kundrik,Lethbridge,AB,61,M,37,38:23:34,72.15,Finisher,Hard Rock 100,"Silverton, CO",100M
338,"Friday, Jul 20, 2018",2018,42,Ian,Farris,Ian Farris,Draper,UT,36,M,38,38:36:18,79.02,Finisher,Hard Rock 100,"Silverton, CO",100M
339,"Friday, Jul 20, 2018",2018,43,Matthew,Antoniou,Matthew Antoniou,Lake Orion,MI,45,M,39,38:36:33,71.55,Finisher,Hard Rock 100,"Silverton, CO",100M
340,"Friday, Jul 20, 2018",2018,44,Brian,Westphal,Brian Westphal,Stanley,ID,54,M,40,38:39:46,69.86,Finisher,Hard Rock 100,"Silverton, CO",100M
341,"Friday, Jul 20, 2018",2018,45,Robert,Lalus,Robert Lalus,Renton,WA,44,M,41,38:41:46,72.69,Finisher,Hard Rock 100,"Silverton, CO",100M
342,"Friday, Jul 20, 2018",2018,46,Jeff,List,Jeff List,Anacortes,WA,59,M,42,38:46:07,73.28,Finisher,Hard Rock 100,"Silverton, CO",100M
343,"Friday, Jul 20, 2018",2018,47,Lise,Plantier,Lise Plantier,Austin,TX,38,F,5,38:57:27,81.27,Finisher,Hard Rock 100,"Silverton, CO",100M
344,"Friday, Jul 20, 2018",2018,48,Tommy,Stockton,Tommy Stockton,Los Alamos,NM,58,M,43,39:16:10,69.71,Finisher,Hard Rock 100,"Silverton, CO",100M
345,"Friday, Jul 20, 2018",2018,49,Allen,Hadley,Allen Hadley,Crested Butte,CO,61,M,44,39:16:34,73.45,Finisher,Hard Rock 100,"Silverton, CO",100M
346,"Friday, Jul 20, 2018",2018,50,Doug,Seaver,Doug Seaver,Independence,MO,37,M,45,39:22:22,62.81,Finisher,Hard Rock 100,"Silverton, CO",100M
347,"Friday, Jul 20, 2018",2018,51,Bryan,Shuman,Bryan Shuman,Laramie,WY,44,M,46,39:27:19,70.57,Finisher,Hard Rock 100,"Silverton, CO",100M
348,"Friday, Jul 20, 2018",2018,52,Charles,Hornbaker,Charles Hornbaker,Los Altos Hills,CA,36,M,47,39:58:33,73.65,Finisher,Hard Rock 100,"Silverton, CO",100M
349,"Friday, Jul 20, 2018",2018,53,John,Fegyveresi,John Fegyveresi,Quechee,VT,41,M,48,39:59:16,74.43,Finisher,Hard Rock 100,"Silverton, CO",100M
350,"Friday, Jul 20, 2018",2018,54,Whit,Rambach,Whit Rambach,Carmel,CA,51,M,49,40:13:49,73.64,Finisher,Hard Rock 100,"Silverton, CO",100M
351,"Friday, Jul 20, 2018",2018,55,Soken,Nishina,Soken Nishina,Itabashi,JPN,39,M,50,40:18:35,74,Finisher,Hard Rock 100,"Silverton, CO",100M
352,"Friday, Jul 20, 2018",2018,56,Phil,Wiley,Phil Wiley,Durango,CO,56,M,51,40:24:18,64.31,Finisher,Hard Rock 100,"Silverton, CO",100M
353,"Friday, Jul 20, 2018",2018,57,David,Town,David Town,Bend,OR,40,M,52,40:31:40,72.29,Finisher,Hard Rock 100,"Silverton, CO",100M
354,"Friday, Jul 20, 2018",2018,58,Mauricio,Puerto,Mauricio Puerto,Port Hueneme,CA,45,M,53,40:41:10,60.9,Finisher,Hard Rock 100,"Silverton, CO",100M
355,"Friday, Jul 20, 2018",2018,59,John,Hallsten,John Hallsten,Helena,MT,61,M,54,41:01:12,73.42,Finisher,Hard Rock 100,"Silverton, CO",100M
356,"Friday, Jul 20, 2018",2018,60,Chris,Twiggs,Chris Twiggs,Fernandina Beach,FL,47,M,55,41:29:04,64.84,Finisher,Hard Rock 100,"Silverton, CO",100M
357,"Friday, Jul 20, 2018",2018,61,Steve,Barge,Steve Barge,Arlington,VA,51,M,56,41:45:32,68.46,Finisher,Hard Rock 100,"Silverton, CO",100M
358,"Friday, Jul 20, 2018",2018,62,David,Braza,David Braza,Bellevue,WA,49,M,57,41:47:59,78.01,Finisher,Hard Rock 100,"Silverton, CO",100M
359,"Friday, Jul 20, 2018",2018,63,David,Brown,David Brown,Boerne,TX,39,M,58,41:52:32,68.73,Finisher,Hard Rock 100,"Silverton, CO",100M
360,"Friday, Jul 20, 2018",2018,64,Chad,Piala,Chad Piala,Golden,CO,41,M,59,41:52:41,60.55,Finisher,Hard Rock 100,"Silverton, CO",100M
361,"Friday, Jul 20, 2018",2018,65,Mike,Weigand,Mike Weigand,Middlebury,VT,44,M,60,42:29:04,73.26,Finisher,Hard Rock 100,"Silverton, CO",100M
362,"Friday, Jul 20, 2018",2018,66,Betsy,Nye,Betsy Nye,Truckee,CA,53,F,6,42:30:44,83.45,Finisher,Hard Rock 100,"Silverton, CO",100M
363,"Friday, Jul 20, 2018",2018,67,Howie,Stern,Howie Stern,Mammoth Lakes,CA,48,M,61,42:39:19,64.19,Finisher,Hard Rock 100,"Silverton, CO",100M
364,"Friday, Jul 20, 2018",2018,68,Tyler,Curiel,Tyler Curiel,San Antonio,TX,62,M,62,42:44:03,73.05,Finisher,Hard Rock 100,"Silverton, CO",100M
365,"Friday, Jul 20, 2018",2018,69,Austin,Baird,Austin Baird,Lehi,UT,36,M,63,42:44:39,63.55,Finisher,Hard Rock 100,"Silverton, CO",100M
366,"Friday, Jul 20, 2018",2018,70,Ron,Hammett,Ron Hammett,Las Vegas,NV,48,M,64,42:55:10,81.81,Finisher,Hard Rock 100,"Silverton, CO",100M
367,"Friday, Jul 20, 2018",2018,71,Colleen,Ihnken,Colleen Ihnken,Frisco,CO,54,F,7,42:57:38,74.92,Finisher,Hard Rock 100,"Silverton, CO",100M
368,"Friday, Jul 20, 2018",2018,72,Scott,Mills,Scott Mills,Oceanside,CA,67,M,65,43:07:45,78.08,Finisher,Hard Rock 100,"Silverton, CO",100M
369,"Friday, Jul 20, 2018",2018,73,Yuki,Negoro,Yuki Negoro,Fort Lee,NJ,57,M,66,43:09:46,63.83,Finisher,Hard Rock 100,"Silverton, CO",100M
370,"Friday, Jul 20, 2018",2018,74,Ryan,Martin,Ryan Martin,Centennial,CO,48,M,67,43:12:42,64.59,Finisher,Hard Rock 100,"Silverton, CO",100M
371,"Friday, Jul 20, 2018",2018,75,Julian,Smith,Julian Smith,Colorado Springs,CO,52,M,68,43:14:02,61.41,Finisher,Hard Rock 100,"Silverton, CO",100M
372,"Friday, Jul 20, 2018",2018,76,Kirk,Apt,Kirk Apt,Fruita,CO,56,M,69,43:16:56,75.35,Finisher,Hard Rock 100,"Silverton, CO",100M
373,"Friday, Jul 20, 2018",2018,77,Scott,Olmer,Scott Olmer,Denver,CO,47,M,70,43:34:01,61.04,Finisher,Hard Rock 100,"Silverton, CO",100M
374,"Friday, Jul 20, 2018",2018,78,Brittany,Klimowicz,Brittany Klimowicz,New York,NY,33,F,8,43:35:51,72.59,Finisher,Hard Rock 100,"Silverton, CO",100M
375,"Friday, Jul 20, 2018",2018,79,Stan,Ferguson,Stan Ferguson,Maumelle,AR,54,M,71,43:36:22,83.08,Finisher,Hard Rock 100,"Silverton, CO",100M
376,"Friday, Jul 20, 2018",2018,80,Rick,Hoopes,Rick Hoopes,Oceanside,CA,63,M,72,43:48:14,76.05,Finisher,Hard Rock 100,"Silverton, CO",100M
377,"Friday, Jul 20, 2018",2018,81,Eric,Purpus,Eric Purpus,Winthrop,WA,38,M,73,44:00:06,68.52,Finisher,Hard Rock 100,"Silverton, CO",100M
378,"Friday, Jul 20, 2018",2018,82,Cindy,Stonesmith,Cindy Stonesmith,Louisville,CO,54,F,9,44:18:59,83.73,Finisher,Hard Rock 100,"Silverton, CO",100M
379,"Friday, Jul 20, 2018",2018,83,Clemente,Izurieta,Clemente Izurieta,Bozeman,MT,51,M,74,44:29:53,67.72,Finisher,Hard Rock 100,"Silverton, CO",100M
380,"Friday, Jul 20, 2018",2018,84,Kerry,Dycus,Kerry Dycus,Lafayette,CO,40,M,75,44:52:04,73.7,Finisher,Hard Rock 100,"Silverton, CO",100M
381,"Friday, Jul 20, 2018",2018,85,Tony,Huff,Tony Huff,Boise,ID,51,M,76,44:52:34,73.19,Finisher,Hard Rock 100,"Silverton, CO",100M
382,"Friday, Jul 20, 2018",2018,86,Shawn,Krause,Shawn Krause,Lutherville,MD,38,M,77,44:55:33,66.79,Finisher,Hard Rock 100,"Silverton, CO",100M
383,"Friday, Jul 20, 2018",2018,87,John,Conboy,John Conboy,Woodbridge,VA,51,M,78,45:01:16,56.03,Finisher,Hard Rock 100,"Silverton, CO",100M
384,"Friday, Jul 20, 2018",2018,88,Blake,Wood,Blake Wood,Los Alamos,NM,59,M,79,45:01:37,78.55,Finisher,Hard Rock 100,"Silverton, CO",100M
385,"Friday, Jul 20, 2018",2018,89,Neal,Taylor,Neal Taylor,Colorado Springs,CO,55,M,80,45:04:55,65.62,Finisher,Hard Rock 100,"Silverton, CO",100M
386,"Friday, Jul 20, 2018",2018,90,Shaun,Woody,Shaun Woody,Oakland,CA,40,M,81,45:05:43,62.27,Finisher,Hard Rock 100,"Silverton, CO",100M
387,"Friday, Jul 20, 2018",2018,91,Roger,Hanney,Roger Hanney,Engadine,AUS,43,M,82,45:08:22,63.54,Finisher,Hard Rock 100,"Silverton, CO",100M
388,"Friday, Jul 20, 2018",2018,92,Harris,Goodman,Harris Goodman,Pleasanton,CA,53,M,83,45:19:08,66.57,Finisher,Hard Rock 100,"Silverton, CO",100M
389,"Friday, Jul 20, 2018",2018,93,Chris,Lundberg,Chris Lundberg,Victor,ID,35,M,84,45:23:04,83.3,Finisher,Hard Rock 100,"Silverton, CO",100M
390,"Friday, Jul 20, 2018",2018,94,Jean-Francois,Geiss,Jean-Francois Geiss,Lyon,FRA,65,M,85,45:32:16,57.28,Finisher,Hard Rock 100,"Silverton, CO",100M
391,"Friday, Jul 20, 2018",2018,95,Pablo,Segura,Pablo Segura,Premia De Dalt,ESP,53,M,86,45:34:57,57.78,Finisher,Hard Rock 100,"Silverton, CO",100M
392,"Friday, Jul 20, 2018",2018,96,Owen,Wainhouse,Owen Wainhouse,Fleet,GBR,36,M,87,45:40:04,56.81,Finisher,Hard Rock 100,"Silverton, CO",100M
393,"Friday, Jul 20, 2018",2018,97,Roger,Kane,Roger Kane,Centennial,CO,60,M,88,45:44:07,60.27,Finisher,Hard Rock 100,"Silverton, CO",100M
394,"Friday, Jul 20, 2018",2018,98,Mike,Hearn,Mike Hearn,Calgary,AB,41,M,89,45:44:39,65.98,Finisher,Hard Rock 100,"Silverton, CO",100M
395,"Friday, Jul 20, 2018",2018,99,Armand,Du Plessis,Armand Du Plessis,Cape Town,ZAF,39,M,90,45:55:41,65.68,Finisher,Hard Rock 100,"Silverton, CO",100M
396,"Friday, Jul 20, 2018",2018,100,Brian,Ricketts,Brian Ricketts,San Antonio,TX,40,M,91,45:57:04,61.72,Finisher,Hard Rock 100,"Silverton, CO",100M
397,"Friday, Jul 20, 2018",2018,101,Eric,Hodges,Eric Hodges,Santa Clarita,CA,69,M,92,46:22:40,60.92,Finisher,Hard Rock 100,"Silverton, CO",100M
398,"Friday, Jul 20, 2018",2018,102,Andrew,Barney,Andrew Barney,American Fork,UT,45,M,93,46:35:16,57.48,Finisher,Hard Rock 100,"Silverton, CO",100M
399,"Friday, Jul 20, 2018",2018,103,Gregory,Loomis,Gregory Loomis,Midlothian,VA,44,M,94,46:35:57,72.19,Finisher,Hard Rock 100,"Silverton, CO",100M
400,"Friday, Jul 20, 2018",2018,103,Jack,Kurisky,Jack Kurisky,Burke,VA,51,M,94,46:35:57,78.73,Finisher,Hard Rock 100,"Silverton, CO",100M
401,"Friday, Jul 20, 2018",2018,105,Betsy,Kalmeyer,Betsy Kalmeyer,Leadville,CO,57,F,10,47:02:40,83.56,Finisher,Hard Rock 100,"Silverton, CO",100M
402,"Friday, Jul 20, 2018",2018,106,James,Holland,James Holland,Memphis,TN,41,M,96,47:09:00,73.16,Finisher,Hard Rock 100,"Silverton, CO",100M
403,"Friday, Jul 20, 2018",2018,107,Brian,Kent,Brian Kent,Lyons,CO,61,M,97,47:10:31,68.13,Finisher,Hard Rock 100,"Silverton, CO",100M
404,"Friday, Jul 20, 2018",2018,108,Mark,Heaphy,Mark Heaphy,Polebridge,MT,55,M,98,47:11:39,70.82,Finisher,Hard Rock 100,"Silverton, CO",100M
405,"Friday, Jul 20, 2018",2018,109,Mark,Tanaka,Mark Tanaka,Hayward,CA,51,M,99,47:15:33,79.08,Finisher,Hard Rock 100,"Silverton, CO",100M
406,"Friday, Jul 20, 2018",2018,110,Kristen,Kern,Kristen Kern,Vienna,AUT,53,M,100,47:25:59,68.28,Finisher,Hard Rock 100,"Silverton, CO",100M
407,"Friday, Jul 20, 2018",2018,111,Greg,Salvesen,Greg Salvesen,Santa Barbara,CA,31,M,101,47:27:54,72.61,Finisher,Hard Rock 100,"Silverton, CO",100M
408,"Friday, Jul 20, 2018",2018,112,Joel,Vautrin,Joel Vautrin,Fontenay Sous Bois,FRA,51,M,102,47:34:53,57.13,Finisher,Hard Rock 100,"Silverton, CO",100M
409,"Friday, Jul 20, 2018",2018,113,Liz,Bauer,Liz Bauer,Charleston,SC,59,F,11,47:46:16,83.59,Finisher,Hard Rock 100,"Silverton, CO",100M
410,"Friday, Jul 20, 2018",2018,114,Andrew,Hewat,Andrew Hewat,Geelong,AUS,55,M,103,47:56:14,66.22,Finisher,Hard Rock 100,"Silverton, CO",100M
411,"Friday, Jul 20, 2018",2018,0,Luis,Escobar,Luis Escobar,Cool,CA,55,M,0,0,74.13,DNF,Hard Rock 100,"Silverton, CO",100M
412,"Friday, Jul 20, 2018",2018,0,Larry,Hall,Larry Hall,Chicago,IL,64,M,0,0,71.79,DNF,Hard Rock 100,"Silverton, CO",100M
413,"Friday, Jul 20, 2018",2018,0,James,Varner,James Varner,Winthrop,WA,40,M,0,0,76.54,DNF,Hard Rock 100,"Silverton, CO",100M
414,"Friday, Jul 20, 2018",2018,0,Paul,Tidmore,Paul Tidmore,Carrollton,TX,49,M,0,0,67.49,DNF,Hard Rock 100,"Silverton, CO",100M
415,"Friday, Jul 20, 2018",2018,0,Thomas,Schnitzius,Thomas Schnitzius,Dillon,CO,65,M,0,0,58.78,DNF,Hard Rock 100,"Silverton, CO",100M
416,"Friday, Jul 20, 2018",2018,0,Gordon,Hardman,Gordon Hardman,Longmont,CO,67,M,0,0,70.65,DNF,Hard Rock 100,"Silverton, CO",100M
417,"Friday, Jul 20, 2018",2018,0,Kendall,Wimmer,Kendall Wimmer,American Fork,UT,54,M,0,0,73.55,DNF,Hard Rock 100,"Silverton, CO",100M
418,"Friday, Jul 20, 2018",2018,0,James,Ficke,James Ficke,Cockeysville,MD,57,M,0,0,54.76,DNF,Hard Rock 100,"Silverton, CO",100M
419,"Friday, Jul 20, 2018",2018,0,Elaine,Stypula,Elaine Stypula,St. Clair Shores,MI,53,F,0,0,72.21,DNF,Hard Rock 100,"Silverton, CO",100M
420,"Friday, Jul 20, 2018",2018,0,Brendan,Trimboli,Brendan Trimboli,Durango,CO,30,M,0,0,86.98,DNF,Hard Rock 100,"Silverton, CO",100M
421,"Friday, Jul 20, 2018",2018,0,Tom,Masterson,Tom Masterson,Boulder,CO,73,M,0,0,59.41,DNF,Hard Rock 100,"Silverton, CO",100M
422,"Friday, Jul 20, 2018",2018,0,Dewayne,Satterfield,Dewayne Satterfield,Huntsville,AL,54,M,0,0,89.8,DNF,Hard Rock 100,"Silverton, CO",100M
423,"Friday, Jul 20, 2018",2018,0,Scott,Brockmeier,Scott Brockmeier,Moab,UT,56,M,0,0,72.26,DNF,Hard Rock 100,"Silverton, CO",100M
424,"Friday, Jul 20, 2018",2018,0,Dale,Holdaway,Dale Holdaway,Downers Grove,IL,51,M,0,0,73.57,DNF,Hard Rock 100,"Silverton, CO",100M
425,"Friday, Jul 20, 2018",2018,0,Dima,Feinhaus,Dima Feinhaus,Waban,MA,55,M,0,0,72.48,DNF,Hard Rock 100,"Silverton, CO",100M
426,"Friday, Jul 20, 2018",2018,0,Levi,Burford,Levi Burford,Antrim,NH,37,M,0,0,59.16,DNF,Hard Rock 100,"Silverton, CO",100M
427,"Friday, Jul 20, 2018",2018,0,Greg,Hanscom,Greg Hanscom,Seattle,WA,45,M,0,0,72.79,DNF,Hard Rock 100,"Silverton, CO",100M
428,"Friday, Jul 20, 2018",2018,0,Paul,Ralyea,Paul Ralyea,Washington,DC,51,M,0,0,69.63,DNF,Hard Rock 100,"Silverton, CO",100M
429,"Friday, Jul 20, 2018",2018,0,Loren,Wohletz,Loren Wohletz,San Antonio,TX,33,M,0,0,82.39,DNF,Hard Rock 100,"Silverton, CO",100M
430,"Friday, Jul 20, 2018",2018,0,Gregory,DePetris,Gregory DePetris,Guilford,CT,44,M,0,0,58.92,DNF,Hard Rock 100,"Silverton, CO",100M
431,"Friday, Jul 20, 2018",2018,0,Jonnifer,Lacanlale,Jonnifer Lacanlale,Angeles,PHL,48,M,0,0,73.04,DNF,Hard Rock 100,"Silverton, CO",100M
432,"Friday, Jul 20, 2018",2018,0,Edward,Sandor,Edward Sandor,Minneapolis,MN,36,M,0,0,65.71,DNF,Hard Rock 100,"Silverton, CO",100M
433,"Friday, Jul 20, 2018",2018,0,Lori,Enlow,Lori Enlow,Tahlequah,OK,45,F,0,0,85.6,DNF,Hard Rock 100,"Silverton, CO",100M
434,"Friday, Jul 20, 2018",2018,0,Hideo,Takano,Hideo Takano,Holmbury St Mary,GBR,52,M,0,0,48.04,DNF,Hard Rock 100,"Silverton, CO",100M
435,"Friday, Jul 20, 2018",2018,0,Robert,Bondurant,Robert Bondurant,Chimacum,WA,45,M,0,0,75.19,DNF,Hard Rock 100,"Silverton, CO",100M
436,"Friday, Jul 20, 2018",2018,0,Matt,Schrier,Matt Schrier,Salt Lake City,UT,44,M,0,0,76.19,DNF,Hard Rock 100,"Silverton, CO",100M
437,"Friday, Jul 20, 2018",2018,0,Xavier,Thevenard,Xavier Thevenard,Meyriat,FRA,30,M,0,0,96.89,DNF,Hard Rock 100,"Silverton, CO",100M
438,"Friday, Jul 20, 2018",2018,0,Bryan,Slotterbach,Bryan Slotterbach,Quakertown,PA,44,M,0,0,61,DNF,Hard Rock 100,"Silverton, CO",100M
439,"Friday, Jul 20, 2018",2018,0,Sean,Downes,Sean Downes,Seattle,WA,36,M,0,0,59.89,DNF,Hard Rock 100,"Silverton, CO",100M
440,"Friday, Jul 20, 2018",2018,0,Robert,Andrulis,Robert Andrulis,Chandler,AZ,50,M,0,0,56.51,DNF,Hard Rock 100,"Silverton, CO",100M
441,"Friday, Jul 20, 2018",2018,0,Tom,Remkes,Tom Remkes,Ogden,UT,56,M,0,0,70.89,DNF,Hard Rock 100,"Silverton, CO",100M
442,"Friday, Jul 20, 2018",2018,0,Alan,Smith,Alan Smith,Estes Park,CO,49,M,0,0,60.83,DNF,Hard Rock 100,"Silverton, CO",100M
443,"Friday, Jul 16, 2021",2019,1,Francois,Dhaene,Francois Dhaene,Areches,,35,M,1,21:45:50,97.17,Finisher,Hard Rock 100,"Silverton, CO",100M
444,"Friday, Jul 16, 2021",2019,2,Dylan,Bowman,Dylan Bowman,Portland,OR,35,M,2,22:45:50,94.19,Finisher,Hard Rock 100,"Silverton, CO",100M
445,"Friday, Jul 16, 2021",2019,3,Ryan,Smith,Ryan Smith,Boulder,CO,42,M,3,23:24:29,93.49,Finisher,Hard Rock 100,"Silverton, CO",100M
446,"Friday, Jul 16, 2021",2019,4,Julien,Chorier,Julien Chorier,St. Thibaud De Couz,,40,M,4,25:56:57,93,Finisher,Hard Rock 100,"Silverton, CO",100M
447,"Friday, Jul 16, 2021",2019,5,Jeff,Browning,Jeff Browning,Flagstaff,AZ,49,M,5,26:58:16,91.52,Finisher,Hard Rock 100,"Silverton, CO",100M
448,"Friday, Jul 16, 2021",2019,6,Sabrina,Stanley,Sabrina Stanley,Silverton,CO,31,F,1,27:21:48,95.53,Finisher,Hard Rock 100,"Silverton, CO",100M
449,"Friday, Jul 16, 2021",2019,7,Nick,Pedatella,Nick Pedatella,Boulder,CO,36,M,6,28:27:47,87.67,Finisher,Hard Rock 100,"Silverton, CO",100M
450,"Friday, Jul 16, 2021",2019,8,Troy,Howard,Troy Howard,Basalt,CO,48,M,7,28:33:51,89.12,Finisher,Hard Rock 100,"Silverton, CO",100M
451,"Friday, Jul 16, 2021",2019,9,Trevor,Fuchs,Trevor Fuchs,Ogden,UT,39,M,8,29:19:42,90.75,Finisher,Hard Rock 100,"Silverton, CO",100M
452,"Friday, Jul 16, 2021",2019,10,Mick,Jurynec,Mick Jurynec,Millcreek,UT,43,M,9,30:33:20,88.06,Finisher,Hard Rock 100,"Silverton, CO",100M
453,"Friday, Jul 16, 2021",2019,10,Kevin,Shilling,Kevin Shilling,Salt Lake City,UT,53,M,9,30:33:20,89.73,Finisher,Hard Rock 100,"Silverton, CO",100M
454,"Friday, Jul 16, 2021",2019,12,Dominic,Grossman,Dominic Grossman,Wrightwood,CA,34,M,11,31:37:04,87.08,Finisher,Hard Rock 100,"Silverton, CO",100M
455,"Friday, Jul 16, 2021",2019,13,Brian,Hopton-Jones,Brian Hopton-Jones,Chalfont,PA,34,M,12,31:58:17,84.29,Finisher,Hard Rock 100,"Silverton, CO",100M
456,"Friday, Jul 16, 2021",2019,14,Darcy,Piceu,Darcy Piceu,Boulder,CO,46,F,2,32:08:17,94.66,Finisher,Hard Rock 100,"Silverton, CO",100M
457,"Friday, Jul 16, 2021",2019,15,Bryan,Williams,Bryan Williams,Erie,CO,46,M,13,32:59:21,75.32,Finisher,Hard Rock 100,"Silverton, CO",100M
458,"Friday, Jul 16, 2021",2019,16,Meghan,Hicks,Meghan Hicks,Moab,UT,42,F,3,33:04:59,85.88,Finisher,Hard Rock 100,"Silverton, CO",100M
459,"Friday, Jul 16, 2021",2019,17,Jon,Robinson,Jon Robinson,Seattle,WA,42,M,14,33:14:21,83.15,Finisher,Hard Rock 100,"Silverton, CO",100M
460,"Friday, Jul 16, 2021",2019,18,Ben,Wyrick,Ben Wyrick,Mount Sidney,VA,44,M,15,33:43:59,76.19,Finisher,Hard Rock 100,"Silverton, CO",100M
461,"Friday, Jul 16, 2021",2019,19,Eric,Lee,Eric Lee,Boulder,CO,39,M,16,33:52:27,78.37,Finisher,Hard Rock 100,"Silverton, CO",100M
462,"Friday, Jul 16, 2021",2019,20,Brian,Oestrike,Brian Oestrike,New Paltz,NY,42,M,17,34:17:20,86.1,Finisher,Hard Rock 100,"Silverton, CO",100M
463,"Friday, Jul 16, 2021",2019,21,Kyle,Fulmer,Kyle Fulmer,Boulder,CO,40,M,18,34:18:07,71.23,Finisher,Hard Rock 100,"Silverton, CO",100M
464,"Friday, Jul 16, 2021",2019,22,Ian,Farris,Ian Farris,Draper,UT,39,M,19,34:56:22,79.02,Finisher,Hard Rock 100,"Silverton, CO",100M
465,"Friday, Jul 16, 2021",2019,23,Andy,Blatecky,Andy Blatecky,Golden,CO,38,M,20,35:10:55,67.4,Finisher,Hard Rock 100,"Silverton, CO",100M
